Address,Settlement
Kecskemét Hosszú utca,Kecskemét
7. kerület Thököly út 20.,7. kerület
Tatabánya Ifjúság út 49.,Tatabánya
Velence Újtelep,Velence
12. kerület Thomán István utca 6.,12. kerület
Eger Hajdúhegy,Eger
Szerencs Kossuth Lajos utca 19.,Szerencs
Miskolc Szent István utca 55.,Miskolc
14. kerület Uzsoki utca,14. kerület
Balatonfüred Arad utca 22.,Balatonfüred
Dunaújváros Nagy Imre utca,Dunaújváros
Nyíregyháza Búza tér 13.,Nyíregyháza
Kecskemét Gyenes Mihály tér,Kecskemét
Szeged Ortutay utca,Szeged
Kaposvár Tüskevár,Kaposvár
13. kerület Hegedűs Gyula utca 88.,13. kerület
Nagykanizsa Liszt Ferenc utca,Nagykanizsa
Békéscsaba Szabó Pál tér 1.,Békéscsaba
Cserkeszőlő Thermál út 3.,Cserkeszőlő
2. kerület II/A kerület – Hársakalja,2. kerület
Nyíregyháza Sóstógyógyfürdő,Nyíregyháza
Túrkeve Madarász házaspár utca 14.,Túrkeve
Szeged Liliom utca,Szeged
Eger Régi Cifrakapu utca,Eger
Győr Dembinszky utca 17-19,Győr
Hódmezővásárhely Oldalkosár utca,Hódmezővásárhely
9. kerület Üllői út 53.b,9. kerület
Göd Szeder utca,Göd
Dunaújváros Weiner Tibor körút,Dunaújváros
Debrecen Piac utca 71.,Debrecen
Sátoraljaújhely Belváros,Sátoraljaújhely
Siófok Kodály Zoltán utca,Siófok
Debrecen Ispotály,Debrecen
Debrecen Faraktár utca 23/b,Debrecen
Pécs Alajos utca,Pécs
Kazincbarcika Tavasz utca,Kazincbarcika
Orfű Kalaphegyi út,Orfű
Dombóvár Gunarasfürdő,Dombóvár
Mezőtúr Ifjúsági lakótelep,Mezőtúr
13. kerület Victor Hugo utca 6.,13. kerület
Kővágószőlős Újtelep 4/b,Kővágószőlős
22. kerület Rákóczi út 14.,22. kerület
20. kerület Széchenyi utca 9.,20. kerület
Székesfehérvár Sütő utca,Székesfehérvár
Kazincbarcika Csokonai utca 40.,Kazincbarcika
Kecskemét Széchenyi István sétány,Kecskemét
14. kerület Ond vezér útja 9-11,14. kerület
10. kerület Szent László tér,10. kerület
Szarvas Wesselényi utca,Szarvas
11. kerület Dália utca,11. kerület
9. kerület Üllői út 91.,9. kerület
Siklós Harkányi út,Siklós
Vác Sirály utca,Vác
Dunakeszi Török Ignác utca 5.,Dunakeszi
Lőrinci Mátravidéki Erőmű,Lőrinci
Pásztó Fő utca 69.,Pásztó
Erdőkertes Trencsényi utca,Erdőkertes
3. kerület Zsák Károly utca,3. kerület
Eger Cifrakapu utca 47.,Eger
22. kerület Háros utca 47-49 C/A,22. kerület
Érd Szedő utca,Érd
Szeged Tápai utca,Szeged
2. kerület Budakeszierdő,2. kerület
Ercsi Bercsényi Miklós utca 16.,Ercsi
5. kerület Honvéd tér,5. kerület
Dunakeszi Török Ignác utca 6.,Dunakeszi
Komló Vájáriskola utca,Komló
14. kerület Gvadányi utca 46.,14. kerület
Debrecen Újkert utca,Debrecen
Pétfürdő Berhidai út,Pétfürdő
13. kerület Huba utca,13. kerület
Nyíregyháza Ószőlő utca 95.,Nyíregyháza
Komló Irinyi János utca,Komló
3. kerület Királyok útja 195.,3. kerület
Budakeszi Darányi,Budakeszi
Eger Faiskola utca,Eger
20. kerület Hársfa sétány,20. kerület
Győr Stadion utca,Győr
Vecsés Kereszt utca,Vecsés
Szolnok Gyökér utca,Szolnok
Pécs Jogász utca,Pécs
Pécs Sánc utca,Pécs
4. kerület Zichy Mihály utca,4. kerület
Pécs Teréz utca,Pécs
Tura Vörösmarty Mihály utca,Tura
Gödöllő Fürdő utca,Göd
Lábatlan Piszke,Lábatlan
10. kerület Állomás utca 1.,10. kerület
Pécs Anna utca,Pécs
Pécs Maléter Pál út 18.,Pécs
Bátonyterenye Rimay János út 14 2/5,Bátonyterenye
Miskolc Szinyei Merse Pál utca 17/A,Miskolc
Sellye Nagyszigettanya,Sellye
6. kerület Nagymező utca 28.,6. kerület
Gyöngyös Platán utca 14 1/6,Gyöngyös
Vác Hattyú utca,Vác
Bugyi Széchenyi tér 1.,Bugyi
Érd Riminyáki út,Érd
11. kerület Törökugrató utca 20.,11. kerület
Szolnok Baross utca 17.,Szolnok
Sopron Deákkúti út,Sopron
5. kerület Apáczai Csere János utca 5.,5. kerület
Cegléd Jászberényi út,Cegléd
5. kerület Apáczai Csere János utca 69.,5. kerület
Százhalombatta Bolyai János utca,Százhalombatta
4. kerület Cserző utca,4. kerület
Kőszeg Űrhajósok útja,Kőszeg
16. kerület Kenéz utca,16. kerület
Érd Fehérvári út,Érd
Csomád Pest megye,Csomád
19. kerület Arany János utca 2-14,19. kerület
2. kerület Szerb Antal utca,2. kerület
Győr Gyóni Géza sétány,Győr
Pécs Gyöngyös utca,Pécs
Makó Hunyadi utca 4/b,Makó
Paks Árnyas utca,Paks
Miskolc Ganz Ábrahám utca,Miskolc
15. kerület Szent Korona útja 4.,15. kerület
11. kerület Október huszonharmadika utca 21.,11. kerület
Mohács Horváth Kázmér utca,Mohács
Pécs Diána tér 8.,Pécs
Nyíregyháza Óvoda utca,Nyíregyháza
3. kerület Silvanus sétány,3. kerület
Pécs Esztergár Lajos utca 7/C,Pécs
Üllő Kocsis Sándor utca,Üllő
13. kerület Csongor utca,13. kerület
Sopron Táncsics utca,Sopron
Kaposvár Szondy György utca,Kaposvár
9. kerület Aszódi utca 8.,9. kerület
Pécs Jókai tér 5.,Pécs
Salgótarján Ybl Miklós út 47.,Salgótarján
Csorna Park utca 10.,Csorna
Érd Diósdi út,Érd
21. kerület Katona József utca 79.,21. kerület
1. kerület Hess András tér,1. kerület
Gyöngyös Hadnagy utca,Gyöngyös
23. kerület Grassalkovich út 146.,23. kerület
Szombathely Kossuth Lajos utca,Szombathely
Vác Kölcsey Ferenc utca,Vác
Bezenye Győr-Moson-Sopron megye,Bezenye
11. kerület Magyari István utca,11. kerület
Komló Cserma utca,Komló
Cegléd Folyó utca,Cegléd
Érd Szendrői utca 2.,Érd
Mór Velegi út,Mór
Pécs Tímár utca,Pécs
Tiszaújváros Deák Ferenc tér 4.,Tiszaújváros
Vác Cserhát utca,Vác
10. kerület Korall utca,10. kerület
Újhartyán Kossuth Lajos utca,Újhartyán
Celldömölk Gábor Áron utca,Celldömölk
Debrecen István út 23.,Debrecen
Szekszárd Bajcsy-Zsilinszky utca,Szekszárd
Kerepes Szilasliget,Kerepes
Kelebia Somogyi Béla utca 9.,Kelebia
Pécs Fülep Lajos utca 30.,Pécs
Salgótarján Ybl Miklós út 80.,Salgótarján
Kőszeg Hunyadi János utca 7-9,Kőszeg
Petőfibánya Heves megye,Petőfibánya
Komló Gorkij utca,Komló
Keszthely Honvéd utca,Keszthely
3. kerület Kórház utca 23.,3. kerület
Nyíregyháza Alkotás utca,Nyíregyháza
Kecskemét Daróczi köz 11.,Kecskemét
Kisújszállás Szabadság téri lakótelep,Kisújszállás
Almáskamarás Dózsa György utca,Almáskamarás
Solymár Terstyánszky Ödön utca,Solymár
Pécs Ybl Miklós utca 8.,Pécs
14. kerület Zsálya utca 53.,14. kerület
Salgótarján Déryné út 11.,Salgótarján
Eger Tízes honvéd utca 17.,Eger
Jászberény Ipar utca,Jászberény
Hajdúszoboszló Major utca 13.,Hajdúszoboszló
7. kerület Damjanich utca 29.,7. kerület
Diósjenő Nógrád megye,Diósjenő
14. kerület Füredi park,14. kerület
Kiskunhalas Széchenyi utca 4.fesz.3.,Kiskunhalas
Pázmánd Határ utca,Pázmánd
Pécs Kálvin utca,Pécs
Kecskemét Bajza József utca,Kecskemét
Tiszaeszlár Petőfi Sándor utca,Tiszaeszlár
6. kerület Délibáb utca 6.,6. kerület
Dombóvár Kossuth Lajos utca,Dombóvár
Győr Babits Mihály utca 33.,Győr
Püspökszilágy Petőfi Sándor út 4.,Püspökszilágy
13. kerület Ipoly utca,13. kerület
Budaörs Szivárvány utca 18.,Budaörs
Gávavencsellő Kovács Miklós utca,Gávavencsellő
11. kerület Vízpart utca 1.,11. kerület
Dunaújváros Október 23. tér 5.,Dunaújváros
Ajka Kossuth utca,Ajka
Makó Hajnal utca,Makó
Pécs Rókusalja utca,Pécs
8. kerület Korányi Sándor utca 8/B,8. kerület
Monor Martinovics Ignác utca,Monor
14. kerület Zászlós utca 29-31,14. kerület
2. kerület Csejtei utca,2. kerület
Balatonlelle Tó utca 7/B,Balatonlelle
Szarvas Kossuth tér,Szarvas
19. kerület Móricz Zsigmond utca,19. kerület
10. kerület Kerepesi út,10. kerület
5. kerület Olimpia park,5. kerület
Kalocsa Zrínyi Miklós utca,Kalocsa
Kalocsa Alkotás útja 14.,Kalocsa
8. kerület Teleki László tér 3.,8. kerület
Cegléd Köztársaság utca,Cegléd
4. kerület Tinódi utca,4. kerület
Tornyospálca Temető utca,Tornyospálca
Miskolc Szentgyörgy út 35.,Miskolc
Zalaegerszeg Eötvös József utca,Zalaegerszeg
Zalaegerszeg Kertváros,Zalaegerszeg
Komló Zrínyi Miklós utca,Komló
Gyöngyös Csalogány utca,Gyöngyös
Nyíregyháza Szegfű utca 54./A,Nyíregyháza
Vonyarcvashegy Fő utca,Vonyarcvashegy
Hajdúszoboszló Bethlen utca 20.,Hajdúszoboszló
Kazincbarcika Árpád fejedelem tér 8.,Kazincbarcika
Szigetszentmiklós Csokonai köz,Szigetszentmiklós
Ózd Vasvár út,Ózd
12. kerület Zalai út 1/B,12. kerület
Páty Központ,Páty
10. kerület Korponai utca,10. kerület
6. kerület Eötvös utca 29.,6. kerület
Zalaegerszeg Babits Mihály utca,Zalaegerszeg
4. kerület Rózsa utca 53x32,4. kerület
Bugyi Alsóványpuszta,Bugyi
Tata Óváros,Tata
4. kerület Mikes Kelemen utca,4. kerület
11. kerület Menta utca,11. kerület
Dunakeszi Iskola utca 5.,Dunakeszi
Szigetszentmiklós Semmelweis utca,Szigetszentmiklós
Debrecen Baross utca 28.,Debrecen
Ózd Bibó István utca,Ózd
Lovasberény Lujzamajor,Lovasberény
Kecskemét Széchenyi körút 28.,Kecskemét
13. kerület Gyöngyház utca,13. kerület
Ózd Katona József út,Ózd
Debrecen Piac utca 30.,Debrecen
22. kerület Budatétény – Erdődűlő,22. kerület
8. kerület Tömő utca 32-38,8. kerület
5. kerület Kamermayer Károly tér,5. kerület
Debrecen Károlyi Mihály utca 1.,Debrecen
Győr Lajta út 1.,Győr
Nagybörzsöny Kossuth utca,Nagybörzsöny
16. kerület Kolozs köz,16. kerület
4. kerület Ezred utca,4. kerület
Gyula Béke sugárút,Gyula
16. kerület Nap utca,16. kerület
Hévíz Dr. Korányi Frigyes utca 1.,Hévíz
14. kerület Szugló utca 123.,14. kerület
Győr Jereváni út,Győr
Ököritófülpös Vörösmarty utca 1.,Ököritófülpös
Veszprém Szabadság tér,Veszprém
1. kerület Attila út 19.,1. kerület
Lovasberény Fejér megye,Lovasberény
6. kerület Teréz körút 26.,6. kerület
Szombathely Jászi Oszkár utca,Szombathely
Nyíregyháza Kürt utca,Nyíregyháza
Nyíregyháza Katona köz,Nyíregyháza
8. kerület Losonci utca,8. kerület
14. kerület Hungária körút 157/A,14. kerület
10. kerület Bányató utca,10. kerület
Lakitelek Szikratanya,Lakitelek
Nyíregyháza Körte utca,Nyíregyháza
Hajdúnánás Csokonai utca,Hajdúnánás
Debrecen Gyöngyösi utca,Debrecen
4. kerület Lebstück Mária utca 67.,4. kerület
Miskolc Középszer utca 60.,Miskolc
Abasár Fő út,Abasár
Miskolc Pallós utca 18.,Miskolc
Gyömrő Szent István út,Gyömrő
Érd Borszéki utca,Érd
2. kerület Nagy Imre tér,2. kerület
Tatabánya Platán tér 6.,Tatabánya
Tatabánya Réti utca 6.,Tatabánya
Gyöngyös Kassai utca,Gyöngyös
Keszthely Vaszary Kolos utca 26.,Keszthely
Lovasberény Széchenyi utca,Lovasberény
Pápa Huszár lakótelep 1.,Pápa
Pécs Karancs utca,Pécs
9. kerület Allure Residence Budapest,9. kerület
7. kerület Kazinczy utca 7.,7. kerület
2. kerület Barsi utca 4.,2. kerület
Miskolc Nyíri Dániel utca,Miskolc
Kiskunfélegyháza Darvas tér,Kiskunfélegyháza
3. kerület Juhász Gyula utca 2.,3. kerület
Gödöllő Alvég,Göd
Keszthely Rózsa utca,Keszthely
22. kerület Galga utca,22. kerület
Birján Kossuth Lajos utca 89.,Birján
Nyíregyháza Korányi Frigyes utca,Nyíregyháza
Tatabánya Gál István lakótelep 533.,Tatabánya
Tass Határköz utca 23.,Tass
Nyíregyháza Kígyó utca,Nyíregyháza
18. kerület Benedek Elek utca,18. kerület
Nyíregyháza Ibolya utca,Nyíregyháza
9. kerület Vágóhíd utca 1-3,9. kerület
9. kerület Vágóhíd utca 1-3.,9. kerület
Nyíregyháza Czuczor Gergely utca,Nyíregyháza
Mezőkövesd Gróf Zichy János utca,Mezőkövesd
Szombathely Bakó József utca,Szombathely
5. kerület Aulich utca,5. kerület
Nyíregyháza Szent István utca,Nyíregyháza
Nyíregyháza Kosbor utca 7.,Nyíregyháza
8. kerület József körút 17.,8. kerület
Dunaföldvár Előszállási út 26.,Dunaföldvár
3. kerület Kaszásdűlő utca 3.,3. kerület
14. kerület Egressy tér,14. kerület
Debrecen Hangyás köz,Debrecen
3. kerület Lajos utca 93-99.,3. kerület
Veszprém Pajtakert,Veszprém
Körmend Vas megye,Körmend
Békéscsaba Mednyánszky utca 4-6,Békéscsaba
2. kerület Hűvösvölgyi út 10/D,2. kerület
9. kerület Berzenczey utca 1.,9. kerület
9. kerület Haller utca 23-25,9. kerület
Kecskemét Nyíri út 77/B,Kecskemét
Kaposszekcső Liget lakótelep,Kaposszekcső
Baja Keskeny utca,Baja
Szombathely Szent Gellért utca,Szombathely
Nyíregyháza Bethlen Gábor utca 67.,Nyíregyháza
12. kerület Kázmér út,12. kerület
Szeged Püspök utca,Szeged
Szeged Retek utca 25.,Szeged
Tiszakürt Árvíz út,Tiszakürt
11. kerület Kisköre utca,11. kerület
3. kerület Vörösmarty utca,3. kerület
5. kerület József nádor tér 8.,5. kerület
Miskolc Szalag utca,Miskolc
14. kerület Nagyzugló – Kerepesi úti lakótelep,14. kerület
Telki Tölgyfa utca,Telki
19. kerület Bethlen Gábor utca 40.,19. kerület
12. kerület Hóvirág út,12. kerület
Méra Kézsmárk út 2.,Méra
13. kerület Béke utca 8.,13. kerület
Kincsesbánya Kincsesi utca,Kincsesbánya
Hódmezővásárhely Kertváros,Hódmezővásárhely
7. kerület Dob utca 34-36,7. kerület
14. kerület Pöstyén utca 137.,14. kerület
Gödöllő Isaszegi út,Göd
Vác Rózsa utca 3.,Vác
Miskolc Király utca 15.,Miskolc
14. kerület Telepes utca 27.,14. kerület
2. kerület Zsigmond tér,2. kerület
Körmend Rákóczi utca,Körmend
19. kerület Deák Ferenc utca,19. kerület
9. kerület Vágóhíd utca 5/a,9. kerület
9. kerület Gönczy Pál utca,9. kerület
3. kerület Miklós tér 2.,3. kerület
Eger Arany János utca 20.,Eger
Pécs Jókai utca 38.,Pécs
8. kerület Dobozi utca 25.,8. kerület
Pécs Fáy András utca,Pécs
Paks Kishegyi út 40.,Paks
Keszthely Fodor utca 2.,Keszthely
Tatabánya Mártírok útja 4.,Tatabánya
Békéscsaba Dózsa György út 36.,Békéscsaba
6. kerület Székely Mihály utca 7.,6. kerület
12. kerület Alma utca,12. kerület
5. kerület Gerlóczy utca,5. kerület
8. kerület Mária utca 32-34,8. kerület
1. kerület Móra Ferenc utca,1. kerület
Dombóvár Sziget sor,Dombóvár
Balmazújváros Kossuth tér,Balmazújváros
12. kerület Tusnádi utca,12. kerület
22. kerület Stáció utca,22. kerület
16. kerület Zsemlékes út,16. kerület
Nyíregyháza Tompa Mihály utca 5.,Nyíregyháza
Csömör Bence utca,Csömör
6. kerület Szív utca 33.,6. kerület
Mosonmagyaróvár Fő utca,Mosonmagyaróvár
Balatonfüred Passuth László utca,Balatonfüred
Veszprém Óváros,Veszprém
Pécs Rákóczi út 39/c,Pécs
Tatabánya Komáromi utca 11.,Tatabánya
19. kerület Ady Endre út 97-99,19. kerület
Tatabánya Hunyadi János tér,Tatabánya
3. kerület Madzsar József utca,3. kerület
Szekszárd Rákóczi utca,Szekszárd
Tiszavasvári Gyári lakótelep,Tiszavasvári
Kiskunhalas Sóstó,Kiskunhalas
3. kerület Kenyeres utca 33.,3. kerület
Szeged Hétvezér utca,Szeged
Dunaújváros Dózsa György út 60/B,Dunaújváros
20. kerület Dobos utca,20. kerület
Dunaújváros Mátyás király út,Dunaújváros
Nagykanizsa Csengery út 6.,Nagykanizsa
6. kerület Mozsár utca 4.,6. kerület
23. kerület Rézöntő utca,23. kerület
15. kerület Attila utca,15. kerület
Nyíregyháza Hunyadi utca,Nyíregyháza
13. kerület Kresz Géza utca 18.,13. kerület
14. kerület Tisza István tér,14. kerület
Kerepes Szabadság út,Kerepes
Székesfehérvár Ősz utca 12.,Székesfehérvár
11. kerület Madárhegyi lakópark,11. kerület
Oroszlány Takács Imre utca,Oroszlány
Szekszárd Alkotmány utca,Szekszárd
Keszthely Vásár tér 10/A 3. emelet,Keszthely
Debrecen Derekassy István utca,Debrecen
Eger Berze Nagy János utca,Eger
10. kerület Szegély utca,10. kerület
Oroszlány Gönczi Ferenc utca,Oroszlány
10. kerület Dombtető utca 6.,10. kerület
14. kerület Ciklámen utca,14. kerület
14. kerület Róna utca 65.,14. kerület
Pomáz Beniczky utca,Pomáz
Zalaegerszeg Landorhegyi út,Zalaegerszeg
Nyíregyháza Luther utca,Nyíregyháza
Siófok Kossuth Lajos utca,Siófok
Zalaegerszeg Ola utca 43.,Zalaegerszeg
Szentendre Károly utca 10.,Szentendre
Dunaújváros Kohász utca,Dunaújváros
12. kerület Alkotás utca 25.,12. kerület
13. kerület Szent István park 9.,13. kerület
15. kerület Széchenyi út,15. kerület
Szigethalom Juhász Gyula utca,Szigethalom
Mohács Kossuth Lajos utca,Mohács
Baja Ybl sétány,Baja
Tiszaújváros Széchenyi út,Tiszaújváros
Nyíregyháza Ady Endre utca,Nyíregyháza
Zalaegerszeg Páterdomb,Zalaegerszeg
Gyöngyös Kócsag utca,Gyöngyös
Eger Almagyar utca,Eger
Komló Kossuth Lajos utca 97.,Komló
Pécs Kerényi Károly utca,Pécs
Győr Szalay Imre utca,Győr
Rétközberencs Újfő út,Rétközberencs
Szombathely Wesselényi Miklós utca,Szombathely
Miskolc Komlóstető,Miskolc
Budakeszi Arany János utca,Budakeszi
8. kerület Práter utca 63.,8. kerület
Kazincbarcika Mikszáth Kálmán utca,Kazincbarcika
Tatabánya Mártírok útja 84.,Tatabánya
Sopron Rákosi út,Sopron
Hajdúnánás Belváros,Hajdúnánás
Vác Altány,Vác
5. kerület Bajcsy-Zsilinszky út 34.,5. kerület
21. kerület Óvoda utca,21. kerület
Debrecen Csokonai utca,Debrecen
8. kerület Győrffy István utca,8. kerület
Vác Altány út,Vác
Miskolc Haladás utca 51.,Miskolc
Érd Kossuth Lajos utca,Érd
Békéscsaba Mednyánszky utca 8.,Békéscsaba
4. kerület Görgey Artúr utca 73.,4. kerület
Szeged Csörlő utca,Szeged
Szekszárd Herman Ottó utca 35.,Szekszárd
Mezőfalva Pálinka sor,Mezőfalva
Győr Cinka Panna utca,Győr
15. kerület Damjanich János utca,15. kerület
Győr Máté Mária utca,Győr
Győr Borsos Miklós utca,Győr
Szekszárd Ibolya utca 5.,Szekszárd
Aszód Baross tér,Aszód
Szombathely Nádasdy Ferenc utca 16.,Szombathely
Debrecen Vörösmarty utca 4.,Debrecen
Szombathely Bem József utca,Szombathely
1. kerület Vám utca,1. kerület
Miskolc Szentgyörgy út 85.,Miskolc
Ajka Ifjúság utca,Ajka
Iváncsa Fő utca,Iváncsa
Keszthely Csárda utca,Keszthely
Tényő Rigácsi utca 6.,Tényő
Miskolc Bánát utca 3.,Miskolc
3. kerület Bebo Károly utca 3.,3. kerület
20. kerület Sárrét utca 24.,20. kerület
11. kerület Etele út 32 c,11. kerület
Szombathely Szűrcsapó utca,Szombathely
Dunaújváros Gábor Áron utca,Dunaújváros
Miskolc Széchenyi István út 33.,Miskolc
6. kerület Andrássy út 88-90,6. kerület
Székesfehérvár Semmelweis Ignác utca,Székesfehérvár
Pásztó Fő utca,Pásztó
Debrecen Dobó utca,Debrecen
Miskolc Ifjúság útja,Miskolc
16. kerület Villő utca,16. kerület
14. kerület Bácskai utca 35.,14. kerület
1. kerület Táncsics Mihály utca,1. kerület
Ózd Bolyok,Ózd
Soltszentimre Hunyadi utca,Soltszentimre
Szigetvár Fő utca,Szigetvár
12. kerület Remete út,12. kerület
Sajószentpéter Móra-lakótelep,Sajószentpéter
Miskolc Hunyadi János utca,Miskolc
Kehidakustány Major utca 5.,Kehidakustány
Szigetvár Széchenyi utca,Szigetvár
Székesfehérvár Kígyó utca,Székesfehérvár
3. kerület Tündérliget utca 7.,3. kerület
Nyíregyháza Kert utca 38.,Nyíregyháza
Debrecen Ifjúság utca,Debrecen
Budakeszi Tavasz utca,Budakeszi
Mozsgó Árpád utca,Mozsgó
Mohács Ete János utca,Mohács
8. kerület Kun utca 4.,8. kerület
Mór Kodály Zoltán utca 43.,Mór
Gyula Törökzugi sor,Gyula
15. kerület Erdőkerülő utca 19.,15. kerület
17. kerület Gyöngytyúk utca,17. kerület
Bátonyterenye Csentei út 5.,Bátonyterenye
13. kerület Véső utca,13. kerület
Szeged Petőfi Sándor sugárút 66.,Szeged
19. kerület Szigligeti utca 1.,19. kerület
Komló Anna akna,Komló
Ajka Csokonai utca,Ajka
Nagykáta Dózsa György út,Nagykáta
3. kerület Búza utca 2.,3. kerület
11. kerület Villányi út 6.,11. kerület
Miskolc Kazinczy Ferenc utca,Miskolc
Dunaújváros Apáczai Csere János út 4.,Dunaújváros
Pécs Pákolitz István utca 5.,Pécs
9. kerület Ipar köz,9. kerület
Kecskemét Árpád körút 19.,Kecskemét
Tatabánya Verebély László utca 7. 3/3.,Tatabánya
Szigetszentmiklós Rekettye utca,Szigetszentmiklós
Szolnok Bajtárs utca,Szolnok
